;0
211;57.93
212;57.77
213;57.66
214;57.45
215;57.31
216;57.16
217;57.01
218;56.83
219;56.66
220;56.49
221;56.38
222;56.14
223;55.94
224;55.77
225;55.7
226;55.54
227;55.42
228;55.27
229;55.07
230;54.95
231;54.71
232;54.61
233;54.5
234;54.53
235;54.38
236;54.26
237;54.15
238;54.02
239;53.84
240;53.7
241;53.61
242;53.55
243;53.4
244;53.31
245;53.2
246;53.07
247;52.95
248;52.87
249;52.75
250;52.62
251;52.5
252;52.43
253;52.32
254;52.22
255;52.09
256;51.94
257;51.81
258;51.69
259;51.56
260;51.43
261;51.36
262;51.17
263;51.15
264;51.04
265;50.93
266;50.83
267;50.72
268;50.64
269;50.6
270;50.49
271;50.33
272;50.23
273;50.14
274;49.97
275;49.92
276;49.83
277;49.77
278;49.62
279;49.51
280;49.4
281;49.3
282;49.19
283;49.09
284;48.9
285;48.88
286;48.74
287;48.63
288;48.54
289;48.46
290;48.35
291;48.22
292;48.16
293;48.07
294;47.96
295;47.86
296;47.77
297;47.67
298;47.52
299;47.51
300;47.41
301;47.28
302;47.21
303;47.11
304;47.0
305;46.93
306;46.84
307;46.71
308;46.64
309;46.58
310;46.41
311;46.33
312;46.23
313;46.09
314;46.0
315;45.9
316;45.79
317;45.7
318;45.64
319;45.55
320;45.47
321;45.41
322;45.35
323;45.27
324;45.18
325;45.11
326;45.04
327;44.96
328;44.88
329;44.79
330;44.7
331;44.67
332;44.57
333;44.57
334;44.48
335;44.39
336;44.37
337;44.24
338;44.19
339;44.14
340;44.06
341;44.02
342;43.92
343;43.83
344;43.81
345;43.72
346;43.63
347;43.56
348;43.47
349;43.41
350;43.33
351;43.27
352;43.17
353;43.1
354;43.02
355;42.96
356;42.89
357;42.82
358;42.72
359;42.63
360;42.53
361;42.48
362;42.39
363;42.34
364;42.27
365;42.2
366;42.14
367;42.05
368;41.99
369;41.94
370;41.88
371;41.81
372;41.75
373;41.68
374;41.59
375;41.53
376;41.45
377;41.39
378;41.37
379;41.3
380;41.24
381;41.18
382;41.12
383;41.09
384;41.03
385;40.98
386;40.89
387;40.83
388;40.81
389;40.75
390;40.7
391;40.69
392;40.65
393;40.6
394;40.54
395;40.53
396;40.49
397;40.46
398;40.4
399;40.29
400;40.22
401;40.15
402;40.08
403;40.08
404;39.97
405;39.93
406;39.9
407;39.84
408;39.78
409;39.72
410;39.61
411;39.59
412;39.53
413;39.45
414;39.4
415;39.37
416;39.3
417;39.22
418;39.13
419;39.06
420;39.01
421;38.94
422;38.85
423;38.81
424;38.76
425;38.71
426;38.67
427;38.69
428;38.61
429;38.53
430;38.49
431;38.45
432;38.4
433;38.33
434;38.28
435;38.23
436;38.16
437;38.12
438;38.07
439;38.04
440;37.97
441;37.92
442;37.91
443;37.87
444;37.8
445;37.74
446;37.69
447;37.64
448;37.61
449;37.6
450;37.57
451;37.52
452;37.51
453;37.48
454;37.45
455;37.37
456;37.33
457;37.28
458;37.24
459;37.16
460;37.09
461;37.06
462;37.01
463;36.97
464;36.92
465;36.85
466;36.8
467;36.76
468;36.71
469;36.67
470;36.6
471;36.56
472;36.48
473;36.44
474;36.41
475;36.33
476;36.29
477;36.26
478;36.21
479;36.17
480;36.13
481;36.07
482;36.03
483;36.01
484;35.96
485;35.91
486;35.87
487;35.83
488;35.79
489;35.74
490;35.7
491;35.66
492;35.61
493;35.59
494;35.56
495;35.52
496;35.48
497;35.45
498;35.41
499;35.37
500;35.34
501;35.29
502;35.26
503;35.23
504;35.18
505;35.15
506;35.12
507;35.07
508;35.03
509;34.99
510;34.96
511;34.95
512;34.91
513;34.88
514;34.86
515;34.83
516;34.8
517;34.77
518;34.74
519;34.7
520;34.68
521;34.64
522;34.6
523;34.57
524;34.54
525;34.52
526;34.5
527;34.47
528;34.45
529;34.38
530;34.35
531;34.35
532;34.31
533;34.29
534;34.24
535;34.21
536;34.15
537;34.12
538;34.09
539;34.06
540;34.04
541;34.03
542;34.0
543;33.97
544;33.93
545;33.94
546;33.91
547;33.87
548;33.82
549;33.79
550;33.75
551;33.71
552;33.68
553;33.65
554;33.62
555;33.59
556;33.55
557;33.5
558;33.47
559;33.44
560;33.43
561;33.39
562;33.35
563;33.3
564;33.25
565;33.22
566;33.15
567;33.12
568;33.1
569;33.03
570;32.97
571;32.93
572;32.93
573;32.89
574;32.84
575;32.8
576;32.77
577;32.76
578;32.74
579;32.71
580;32.7
581;32.66
582;32.64
583;32.61
584;32.59
585;32.56
586;32.55
587;32.54
588;32.52
589;32.48
590;32.46
591;32.43
592;32.42
593;32.4
594;32.37
595;32.34
596;32.26
597;32.23
598;32.2
599;32.17
600;32.14
601;32.12
602;32.1
603;32.07
604;32.02
605;31.99
606;31.96
607;31.94
608;31.9
609;31.89
610;31.86
611;31.82
612;31.8
613;31.76
614;31.74
615;31.73
616;31.71
617;31.68
618;31.65
619;31.63
620;31.64
621;31.6
622;31.58
623;31.54
624;31.51
625;31.48
626;31.47
627;31.44
628;31.42
629;31.39
630;31.33
631;31.27
632;31.24
633;31.21
634;31.19
635;31.17
636;31.14
637;31.12
638;31.11
639;31.08
640;31.07
641;31.04
642;31.0
643;31.02
644;30.99
645;30.96
646;30.93
647;30.9
648;30.89
649;30.86
650;30.82
651;30.8
652;30.78
653;30.77
654;30.75
655;30.71
656;30.68
657;30.66
658;30.64
659;30.61
660;30.6
661;30.57
662;30.53
663;30.5
664;30.48
665;30.45
666;30.43
667;30.4
668;30.38
669;30.36
670;30.33
671;30.31
672;30.28
673;30.27
674;30.23
675;30.21
676;30.18
677;30.16
678;30.14
679;30.14
680;30.11
681;30.1
682;30.08
683;30.08
684;30.06
685;30.05
686;30.03
687;30.0
688;29.99
689;29.96
690;29.93
691;29.92
692;29.94
693;29.91
694;29.89
695;29.86
696;29.84
697;29.8
698;29.81
699;29.78
700;29.77
701;29.74
702;29.71
703;29.69
704;29.68
705;29.66
706;29.62
707;29.59
708;29.57
709;29.54
710;29.51
711;29.49
712;29.47
713;29.45
714;29.43
715;29.41
716;29.37
717;29.35
718;29.33
719;29.3
720;29.28
721;29.26
722;29.25
723;29.22
724;29.19
725;29.17
726;29.16
727;29.15
728;29.14
729;29.12
730;29.11
731;29.09
732;29.07
733;29.05
734;29.02
735;29.0
736;28.98
737;28.95
738;28.93
739;28.92
740;28.92
741;28.89
742;28.84
743;28.79
744;28.77
745;28.75
746;28.72
747;28.71
748;28.7
749;28.67
750;28.65
751;28.63
752;28.61
753;28.6
754;28.58
755;28.56
756;28.53
757;28.51
758;28.51
759;28.5
760;28.48
761;28.46
762;28.44
763;28.42
764;28.4
765;28.38
766;28.38
767;28.36
768;28.34
769;28.33
770;28.32
771;28.3
772;28.28
773;28.25
774;28.23
775;28.2
776;28.19
777;28.17
778;28.16
779;28.14
780;28.12
781;28.09
782;28.07
783;28.05
784;28.02
785;28.0
786;27.99
787;27.96
788;27.93
789;27.91
790;27.88
791;27.86
792;27.85
793;27.83
794;27.81
795;27.78
796;27.75
797;27.73
798;27.71
799;27.7
800;27.68
801;27.65
802;27.63
803;27.62
804;27.6
805;27.58
806;27.55
807;27.52
808;27.51
809;27.5
810;27.49
811;27.46
812;27.45
813;27.43
814;27.4
815;27.38
816;27.35
817;27.33
818;27.32
819;27.31
820;27.29
821;27.27
822;27.24
823;27.23
824;27.18
825;27.16
826;27.15
827;27.14
828;27.12
829;27.12
830;27.1
831;27.08
832;27.05
833;27.04
834;27.02
835;27.01
836;27.0
837;26.99
838;26.97
839;26.96
840;26.95
841;26.93
842;26.93
843;26.92
844;26.91
845;26.88
846;26.87
847;26.85
848;26.85
849;26.84
850;26.82
851;26.8
852;26.78
853;26.76
854;26.74
855;26.72
856;26.7
857;26.68
858;26.67
859;26.66
860;26.65
861;26.64
862;26.64
863;26.62
864;26.61
865;26.6
866;26.61
867;26.59
868;26.58
869;26.55
870;26.54
871;26.52
872;26.51
873;26.49
874;26.47
875;26.45
876;26.44
877;26.42
878;26.41
879;26.41
880;26.4
881;26.39
882;26.37
883;26.36
884;26.34
885;26.32
886;26.31
887;26.29
888;26.28
889;26.27
890;26.26
891;26.24
892;26.23
893;26.21
894;26.2
895;26.19
896;26.17
897;26.17
898;26.15
899;26.14
900;26.12
901;26.11
902;26.09
903;26.07
904;26.05
905;26.03
906;26.01
907;25.98
908;25.97
909;25.94
910;25.93
911;25.9
912;25.89
913;25.85
914;25.85
915;25.83
916;25.82
917;25.81
918;25.8
919;25.78
920;25.78
921;25.77
922;25.75
923;25.74
924;25.71
925;25.69
926;25.69
927;25.68
928;25.66
929;25.66
930;25.64
931;25.64
932;25.64
933;25.62
934;25.6
935;25.59
936;25.58
937;25.56
938;25.55
939;25.54
940;25.54
941;25.51
942;25.5
943;25.49
944;25.47
945;25.46
946;25.45
947;25.44
948;25.42
949;25.41
950;25.39
951;25.37
952;25.37
953;25.37
954;25.35
955;25.34
956;25.33
957;25.32
958;25.3
959;25.29
960;25.28
961;25.27
962;25.26
963;25.24
964;25.23
965;25.22
966;25.2
967;25.19
968;25.17
969;25.16
970;25.15
971;25.14
972;25.12
973;25.11
974;25.1
975;25.11
976;25.1
977;25.09
978;25.08
979;25.07
980;25.05
981;25.02
982;25.01
983;24.99
984;24.97
985;24.97
986;24.96
987;24.95
988;24.93
989;24.93
990;24.91
991;24.9
992;24.89
993;24.88
994;24.87
995;24.85
996;24.83
997;24.82
998;24.81
999;24.8
